instance,repetition,position,solver,exit_code,status,cost,sets,preparation_wall_s,core_wall_s,total_after_read_wall_s,preparation_cpu_s,core_cpu_s,total_after_read_cpu_s,process_wall_s,process_user_s,process_system_s,max_rss_kb,nodes,best_bound,gap_percent,solution_valid,log_file
"scp58","1","2","dlx","0","Optimal","288","61","0.015701862","0.104955485","0.120657347","0.015701000","0.104959000","0.120660000","0.125926971","0.12","0.00","4256","103301","286.8543","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp58_rep01_pos2_dlx.log"
"scp58","2","1","dlx","0","Optimal","288","61","0.021173779","0.115595381","0.136769160","0.021171000","0.115586000","0.136757000","0.142719030","0.13","0.00","4084","103301","286.8543","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp58_rep02_pos1_dlx.log"
"scp58","2","2","cplex","0","Optimal","288","62","0.002621156","0.028383617","0.031004773","0.002621000","0.028367000","0.030988000","0.038968086","0.02","0.01","22460","0","288","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp58_rep02_pos2_cplex.log"
"scp58","3","1","cplex","0","Optimal","288","62","0.003721268","0.026829983","0.030551251","0.003722000","0.026831000","0.030553000","0.036467075","0.03","0.00","22788","0","288","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp58_rep03_pos1_cplex.log"
"scp58","3","2","dlx","0","Optimal","288","61","0.029550126","0.118354698","0.147904824","0.029550000","0.118358000","0.147908000","0.153126955","0.14","0.00","4096","103301","286.8543","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp58_rep03_pos2_dlx.log"
"scp58","4","1","dlx","0","Optimal","288","61","0.018536510","0.129025332","0.147561842","0.018535000","0.129027000","0.147562000","0.153219938","0.14","0.00","4108","103301","286.8543","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp58_rep04_pos1_dlx.log"
"scp58","4","2","cplex","0","Optimal","288","62","0.003988155","0.047237789","0.051225944","0.003988000","0.047051000","0.051039000","0.059007883","0.05","0.00","22740","0","288","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp58_rep04_pos2_cplex.log"
"scp58","5","1","cplex","0","Optimal","288","62","0.002634286","0.025595453","0.028229739","0.002634000","0.025597000","0.028231000","0.035878897","0.03","0.00","22684","0","288","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp58_rep05_pos1_cplex.log"
"scp58","5","2","dlx","0","Optimal","288","61","0.024269346","0.119799419","0.144068765","0.024269000","0.119801000","0.144070000","0.148550987","0.14","0.00","4252","103301","286.8543","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp58_rep05_pos2_dlx.log"
"scp59","1","1","dlx","0","Optimal","279","57","0.017199550","0.000107740","0.017307290","0.017199000","0.000108000","0.017307000","0.021869898","0.02","0.00","4252","58","278.9999","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp59_rep01_pos1_dlx.log"
"scp59","1","2","cplex","0","Optimal","279","57","0.003823003","0.019826768","0.023649771","0.003824000","0.019828000","0.023652000","0.031290054","0.02","0.00","21444","0","279","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp59_rep01_pos2_cplex.log"
"scp59","2","1","cplex","0","Optimal","279","57","0.002162386","0.018415826","0.020578212","0.002162000","0.018418000","0.020580000","0.026270151","0.02","0.00","21456","0","279","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp59_rep02_pos1_cplex.log"
"scp59","2","2","dlx","0","Optimal","279","57","0.018538605","0.000120584","0.018659189","0.018538000","0.000121000","0.018659000","0.023030996","0.02","0.00","4148","58","278.9999","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp59_rep02_pos2_dlx.log"
"scp59","3","1","dlx","0","Optimal","279","57","0.031335254","0.000164762","0.031500016","0.031334000","0.000165000","0.031499000","0.035790920","0.03","0.00","4148","58","278.9999","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp59_rep03_pos1_dlx.log"
"scp59","3","2","cplex","0","Optimal","279","57","0.002776701","0.015670869","0.018447570","0.002780000","0.015674000","0.018454000","0.025448084","0.02","0.00","21816","0","279","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp59_rep03_pos2_cplex.log"
"scp59","4","1","cplex","0","Optimal","279","57","0.002151315","0.021285415","0.023436730","0.002151000","0.021287000","0.023438000","0.028867006","0.02","0.00","21604","0","279","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp59_rep04_pos1_cplex.log"
"scp59","4","2","dlx","0","Optimal","279","57","0.016934042","0.000061323","0.016995365","0.016933000","0.000061000","0.016994000","0.020986080","0.01","0.00","4096","58","278.9999","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp59_rep04_pos2_dlx.log"
"scp59","5","1","dlx","0","Optimal","279","57","0.017520226","0.000062545","0.017582771","0.017521000","0.000062000","0.017583000","0.022190094","0.02","0.00","4048","58","278.9999","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp59_rep05_pos1_dlx.log"
"scp59","5","2","cplex","0","Optimal","279","57","0.002562720","0.016450977","0.019013697","0.002563000","0.016452000","0.019015000","0.025745869","0.02","0.00","22004","0","279","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp59_rep05_pos2_cplex.log"
"scp61","1","1","cplex","0","Optimal","138","34","0.002824724","0.436797602","0.439622326","0.002825000","0.436800000","0.439625000","0.445964098","0.44","0.00","23760","37","138","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp61_rep01_pos1_cplex.log"
"scp61","1","2","dlx","0","Optimal","138","34","0.013518789","1.728656591","1.742175380","0.013518000","1.728576000","1.742094000","1.746788979","1.73","0.00","4108","1340916","133.0852","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp61_rep01_pos2_dlx.log"
"scp61","2","1","dlx","0","Optimal","138","34","0.012896144","1.745071387","1.757967531","0.012896000","1.744890000","1.757786000","1.762314081","1.76","0.00","4108","1340916","133.0852","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp61_rep02_pos1_dlx.log"
"scp61","2","2","cplex","0","Optimal","138","34","0.001700628","0.458619004","0.460319632","0.001701000","0.458608000","0.460309000","0.466787815","0.46","0.00","24524","37","138","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp61_rep02_pos2_cplex.log"
"scp61","3","1","cplex","0","Optimal","138","34","0.003070409","0.465889611","0.468960020","0.003069000","0.465883000","0.468952000","0.476910114","0.46","0.01","24172","37","138","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp61_rep03_pos1_cplex.log"
"scp61","3","2","dlx","0","Optimal","138","34","0.015468969","1.743200244","1.758669213","0.015469000","1.743151000","1.758620000","1.764101028","1.76","0.00","4048","1340916","133.0852","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp61_rep03_pos2_dlx.log"
"scp61","4","1","dlx","0","Optimal","138","34","0.014277679","1.708881315","1.723158994","0.014277000","1.708711000","1.722988000","1.727929831","1.72","0.00","4256","1340916","133.0852","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp61_rep04_pos1_dlx.log"
"scp61","4","2","cplex","0","Optimal","138","34","0.001657768","0.446950343","0.448608111","0.001657000","0.446939000","0.448596000","0.454545021","0.44","0.00","24544","37","138","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp61_rep04_pos2_cplex.log"
"scp61","5","1","cplex","0","Optimal","138","34","0.002712057","0.459719701","0.462431758","0.002712000","0.459705000","0.462417000","0.468527079","0.46","0.00","24444","37","138","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp61_rep05_pos1_cplex.log"
"scp61","5","2","dlx","0","Optimal","138","34","0.014419044","1.767226690","1.781645734","0.014418000","1.765809000","1.780227000","1.788049936","1.78","0.00","4200","1340916","133.0852","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp61_rep05_pos2_dlx.log"
"scp62","1","1","dlx","0","Optimal","146","36","0.010591599","5.075070584","5.085662183","0.010591000","5.074511000","5.085102000","5.090515852","5.08","0.00","4120","2898670","140.3402","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp62_rep01_pos1_dlx.log"
"scp62","1","2","cplex","0","Optimal","146","36","0.001689829","0.490277494","0.491967323","0.001690000","0.490259000","0.491949000","0.499188900","0.48","0.00","23920","20","146","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp62_rep01_pos2_cplex.log"
"scp62","2","1","cplex","0","Optimal","146","36","0.001588634","0.496129930","0.497718564","0.001589000","0.496132000","0.497721000","0.503774881","0.50","0.00","23800","20","146","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp62_rep02_pos1_cplex.log"
"scp62","2","2","dlx","0","Optimal","146","36","0.014050269","5.196139884","5.210190153","0.014047000","5.195508000","5.209555000","5.216377974","5.20","0.00","4356","2898670","140.3402","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp62_rep02_pos2_dlx.log"
"scp62","3","1","dlx","0","Optimal","146","36","0.010642079","5.355971364","5.366613443","0.010642000","5.355319000","5.365961000","5.371148109","5.36","0.00","4180","2898670","140.3402","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp62_rep03_pos1_dlx.log"
"scp62","3","2","cplex","0","Optimal","146","36","0.003197397","0.447660636","0.450858033","0.003197000","0.447652000","0.450849000","0.459125042","0.45","0.00","24576","20","146","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp62_rep03_pos2_cplex.log"
"scp62","4","1","cplex","0","Optimal","146","36","0.011543142","0.471281375","0.482824517","0.011527000","0.471255000","0.482782000","0.492892981","0.48","0.00","24748","20","146","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp62_rep04_pos1_cplex.log"
"scp62","4","2","dlx","0","Optimal","146","36","0.015360950","4.999584041","5.014944991","0.015362000","4.999116000","5.014478000","5.020930052","5.01","0.00","3932","2898670","140.3402","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp62_rep04_pos2_dlx.log"
"scp62","5","1","dlx","0","Optimal","146","36","0.010194029","5.086055558","5.096249587","0.010193000","5.085305000","5.095498000","5.101130009","5.09","0.00","4148","2898670","140.3402","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp62_rep05_pos1_dlx.log"
"scp62","5","2","cplex","0","Optimal","146","36","0.002561865","0.468394796","0.470956661","0.002561000","0.468342000","0.470903000","0.477096081","0.47","0.00","24640","20","146","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp62_rep05_pos2_cplex.log"
"scp63","1","1","cplex","0","Optimal","145","35","0.002178639","0.366558482","0.368737121","0.002178000","0.366560000","0.368738000","0.376981974","0.37","0.00","24360","7","145","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp63_rep01_pos1_cplex.log"
"scp63","1","2","dlx","0","Optimal","145","35","0.015833050","0.400194123","0.416027173","0.015833000","0.400160000","0.415993000","0.421931028","0.42","0.00","4124","180316","139.8739","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp63_rep01_pos2_dlx.log"
"scp63","2","1","dlx","0","Optimal","145","35","0.011656961","0.350829810","0.362486771","0.011657000","0.350802000","0.362459000","0.367287874","0.36","0.00","4148","180316","139.8739","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp63_rep02_pos1_dlx.log"
"scp63","2","2","cplex","0","Optimal","145","35","0.002196696","0.371695583","0.373892279","0.002195000","0.371674000","0.373869000","0.381536961","0.37","0.00","24336","7","145","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp63_rep02_pos2_cplex.log"
"scp63","3","1","cplex","0","Optimal","145","35","0.001690138","0.347273411","0.348963549","0.001690000","0.347090000","0.348780000","0.355920076","0.34","0.00","24504","7","145","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp63_rep03_pos1_cplex.log"
"scp63","3","2","dlx","0","Optimal","145","35","0.011193317","0.395585168","0.406778485","0.011193000","0.395581000","0.406774000","0.413377047","0.41","0.00","4244","180316","139.8739","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp63_rep03_pos2_dlx.log"
"scp63","4","1","dlx","0","Optimal","145","35","0.013962662","0.363393829","0.377356491","0.013962000","0.363380000","0.377342000","0.384550095","0.37","0.00","4244","180316","139.8739","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp63_rep04_pos1_dlx.log"
"scp63","4","2","cplex","0","Optimal","145","35","0.001657056","0.352470863","0.354127919","0.001657000","0.352473000","0.354130000","0.360647917","0.35","0.00","24568","7","145","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp63_rep04_pos2_cplex.log"
"scp63","5","1","cplex","0","Optimal","145","35","0.001600756","0.396804668","0.398405424","0.001600000","0.396773000","0.398373000","0.404134989","0.39","0.00","24720","7","145","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp63_rep05_pos1_cplex.log"
"scp63","5","2","dlx","0","Optimal","145","35","0.011434537","0.397673183","0.409107720","0.011433000","0.397677000","0.409110000","0.413393974","0.40","0.00","4108","180316","139.8739","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp63_rep05_pos2_dlx.log"
"scp64","1","1","dlx","0","Optimal","131","38","0.011068870","0.034248788","0.045317658","0.011061000","0.034252000","0.045313000","0.050592184","0.04","0.00","4252","19852","128.8903","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp64_rep01_pos1_dlx.log"
"scp64","1","2","cplex","0","Optimal","131","38","0.001725699","0.049018763","0.050744462","0.001724000","0.049021000","0.050745000","0.057655096","0.05","0.00","23500","0","131","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp64_rep01_pos2_cplex.log"
"scp64","2","1","cplex","0","Optimal","131","38","0.001757384","0.047301621","0.049059005","0.001757000","0.047304000","0.049061000","0.054668903","0.05","0.00","23256","0","131","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp64_rep02_pos1_cplex.log"
"scp64","2","2","dlx","0","Optimal","131","38","0.011203232","0.035139898","0.046343130","0.011203000","0.035147000","0.046350000","0.053746939","0.04","0.00","4048","19852","128.8903","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp64_rep02_pos2_dlx.log"
"scp64","3","1","dlx","0","Optimal","131","38","0.011515958","0.036899448","0.048415406","0.011525000","0.036902000","0.048427000","0.052960873","0.04","0.00","4244","19852","128.8903","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp64_rep03_pos1_dlx.log"
"scp64","3","2","cplex","0","Optimal","131","38","0.001613148","0.064512604","0.066125752","0.001613000","0.064428000","0.066041000","0.071784019","0.06","0.00","22772","0","131","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp64_rep03_pos2_cplex.log"
"scp64","4","1","cplex","0","Optimal","131","38","0.003126540","0.063379218","0.066505758","0.003126000","0.063382000","0.066508000","0.074957132","0.06","0.00","23612","0","131","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp64_rep04_pos1_cplex.log"
"scp64","4","2","dlx","0","Optimal","131","38","0.014452015","0.032683677","0.047135692","0.014451000","0.032686000","0.047137000","0.052627087","0.04","0.00","4124","19852","128.8903","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp64_rep04_pos2_dlx.log"
"scp64","5","1","dlx","0","Optimal","131","38","0.010790772","0.035190749","0.045981521","0.010791000","0.035193000","0.045984000","0.050288916","0.04","0.00","3932","19852","128.8903","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp64_rep05_pos1_dlx.log"
"scp64","5","2","cplex","0","Optimal","131","38","0.003183570","0.062372842","0.065556412","0.003183000","0.062375000","0.065558000","0.073035955","0.07","0.00","22720","0","131","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp64_rep05_pos2_cplex.log"
"scp65","1","1","cplex","0","Optimal","161","36","0.002403329","0.409174887","0.411578216","0.002404000","0.409166000","0.411570000","0.433026075","0.40","0.00","24780","29","161","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp65_rep01_pos1_cplex.log"
"scp65","1","2","dlx","0","Optimal","161","36","0.015788160","11.157190115","11.172978275","0.015781000","11.155137000","11.170918000","11.177726030","11.17","0.00","4208","3659497","153.2328","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp65_rep01_pos2_dlx.log"
"scp65","2","1","dlx","0","Optimal","161","36","0.015619600","10.909583663","10.925203263","0.015620000","10.908795000","10.924415000","10.931956053","10.92","0.00","4068","3659497","153.2328","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp65_rep02_pos1_dlx.log"
"scp65","2","2","cplex","0","Optimal","161","36","0.001634635","0.448303294","0.449937929","0.001634000","0.448244000","0.449878000","0.456912994","0.44","0.00","24724","29","161","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp65_rep02_pos2_cplex.log"
"scp65","3","1","cplex","0","Optimal","161","36","0.002202452","0.417032216","0.419234668","0.002202000","0.417021000","0.419223000","0.425575018","0.41","0.00","24616","29","161","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp65_rep03_pos1_cplex.log"
"scp65","3","2","dlx","0","Optimal","161","36","0.015996331","10.946190844","10.962187175","0.015995000","10.943662000","10.959657000","10.967408180","10.96","0.00","4256","3659497","153.2328","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp65_rep03_pos2_dlx.log"
"scp65","4","1","dlx","0","Optimal","161","36","0.016498928","11.208463011","11.224961939","0.016499000","11.207211000","11.223710000","11.242169142","11.22","0.00","4120","3659497","153.2328","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp65_rep04_pos1_dlx.log"
"scp65","4","2","cplex","0","Optimal","161","36","0.002273349","0.397875335","0.400148684","0.002273000","0.397866000","0.400139000","0.406430006","0.40","0.00","23964","29","161","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp65_rep04_pos2_cplex.log"
"scp65","5","1","cplex","0","Optimal","161","36","0.002238011","0.404059792","0.406297803","0.002232000","0.404061000","0.406293000","0.412743092","0.40","0.00","24392","29","161","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp65_rep05_pos1_cplex.log"
"scp65","5","2","dlx","0","Optimal","161","36","0.013814752","10.960435133","10.974249885","0.013736000","10.959237000","10.972973000","10.979415894","10.97","0.00","4048","3659497","153.2328","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp65_rep05_pos2_dlx.log"
"scp410","1","1","dlx","0","Optimal","514","64","0.006821927","0.000045772","0.006867699","0.006823000","0.000045000","0.006868000","0.011498928","0.00","0.00","3792","65","513.5000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp410_rep01_pos1_dlx.log"
"scp410","1","2","cplex","0","Optimal","514","64","0.001689442","0.011072690","0.012762132","0.001689000","0.011075000","0.012764000","0.018447161","0.01","0.00","20048","0","514","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp410_rep01_pos2_cplex.log"
"scp410","2","1","cplex","0","Optimal","514","64","0.002075697","0.010427153","0.012502850","0.002075000","0.010428000","0.012503000","0.017488003","0.01","0.00","20088","0","514","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp410_rep02_pos1_cplex.log"
"scp410","2","2","dlx","0","Optimal","514","64","0.007192463","0.000045807","0.007238270","0.007191000","0.000046000","0.007237000","0.011227131","0.00","0.00","3996","65","513.5000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp410_rep02_pos2_dlx.log"
"scp410","3","1","dlx","0","Optimal","514","64","0.005969994","0.000041039","0.006011033","0.005968000","0.000041000","0.006009000","0.009892941","0.00","0.00","3916","65","513.5000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp410_rep03_pos1_dlx.log"
"scp410","3","2","cplex","0","Optimal","514","64","0.007352886","0.011600816","0.018953702","0.002580000","0.011557000","0.014137000","0.027940035","0.01","0.00","20276","0","514","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp410_rep03_pos2_cplex.log"
"scp410","4","1","cplex","0","Optimal","514","64","0.001855115","0.012842109","0.014697224","0.001854000","0.012844000","0.014698000","0.021807909","0.01","0.00","20000","0","514","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp410_rep04_pos1_cplex.log"
"scp410","4","2","dlx","0","Optimal","514","64","0.008658691","0.000057431","0.008716122","0.008658000","0.000057000","0.008715000","0.013175964","0.01","0.00","3852","65","513.5000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp410_rep04_pos2_dlx.log"
"scp410","5","1","dlx","0","Optimal","514","64","0.006388226","0.000051674","0.006439900","0.006398000","0.000050000","0.006448000","0.011004925","0.00","0.00","4112","65","513.5000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp410_rep05_pos1_dlx.log"
"scp410","5","2","cplex","0","Optimal","514","64","0.002223653","0.014946982","0.017170635","0.002222000","0.014949000","0.017171000","0.023277998","0.01","0.00","20320","0","514","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp410_rep05_pos2_cplex.log"
"scp510","1","1","cplex","0","Optimal","265","64","0.002195321","0.017915407","0.020110728","0.002195000","0.017918000","0.020113000","0.025882006","0.02","0.00","21708","0","265","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp510_rep01_pos1_cplex.log"
"scp510","1","2","dlx","0","Optimal","265","64","0.013183067","0.000089959","0.013273026","0.013185000","0.000089000","0.013274000","0.019336939","0.01","0.00","4172","65","265.0000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp510_rep01_pos2_dlx.log"
